country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Surat,"Science Center, Surat - SMC","15-04-2026 11:00:00",21.170046,72.795405,NO2,15,16,15
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","15-04-2026 11:00:00",22.320153,73.216285,OZONE,2,7,3
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-04-2026 11:00:00",22.969611,72.643500,PM10,115,169,134
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-04-2026 11:00:00",22.969611,72.643500,SO2,67,103,84
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","15-04-2026 11:00:00",22.969611,72.643500,CO,40,80,49
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","15-04-2026 11:00:00",23.593150,72.372792,NO2,33,48,39
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","15-04-2026 11:00:00",23.593150,72.372792,NH3,2,4,3
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","15-04-2026 11:00:00",22.248853,70.776774,PM2.5,11,52,35
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","15-04-2026 11:00:00",23.041137,72.456691,NO2,6,27,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","15-04-2026 11:00:00",23.023389,72.515201,PM10,76,155,112
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","15-04-2026 11:00:00",28.206800,76.799700,NO2,15,53,38
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","15-04-2026 11:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-04-2026 11:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-04-2026 11:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","15-04-2026 11:00:00",28.4417,77.3217,CO,59,66,62
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","15-04-2026 11:00:00",23.243639,72.68994,NH3,1,2,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","15-04-2026 11:00:00",23.221714,72.654328,NH3,1,3,1
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","15-04-2026 11:00:00",22.248853,70.776774,OZONE,5,14,9
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","15-04-2026 11:00:00",29.695300,77.002700,PM2.5,47,138,91
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","15-04-2026 11:00:00",29.695300,77.002700,PM10,42,105,79
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","15-04-2026 11:00:00",29.966942,76.875879,CO,6,24,20
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","15-04-2026 11:00:00",27.9002,76.9938,CO,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","15-04-2026 11:00:00",28.360699,76.936090,PM2.5,74,377,267
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","15-04-2026 11:00:00",28.360699,76.936090,NO2,18,82,35
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","15-04-2026 11:00:00",34.06313,74.96017,PM10,35,110,68
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","15-04-2026 11:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","15-04-2026 11:00:00",23.707909,86.414670,PM2.5,39,76,57
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","15-04-2026 11:00:00",23.707909,86.414670,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","15-04-2026 11:00:00",23.707909,86.414670,CO,38,40,39
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","15-04-2026 11:00:00",28.3153,76.9143,OZONE,1,98,25
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","15-04-2026 11:00:00",30.7057778,76.8531805555555,PM2.5,25,81,49
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","15-04-2026 11:00:00",29.432304,76.972765,NH3,2,3,3
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","15-04-2026 11:00:00",30.1480566,77.2893471,PM2.5,66,309,164
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","15-04-2026 11:00:00",30.1480566,77.2893471,CO,25,51,39
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","15-04-2026 11:00:00",30.943887,76.801991,NO2,3,94,21
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","15-04-2026 11:00:00",28.060249,76.113115,PM2.5,98,315,194
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","15-04-2026 11:00:00",28.1485564,77.3320667,PM2.5,47,127,87
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","15-04-2026 11:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","15-04-2026 11:00:00",28.4227,77.0667,CO,14,112,83
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","15-04-2026 11:00:00",28.4275,77.1465,CO,32,57,51
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","15-04-2026 11:00:00",28.4501238,77.0263051,PM10,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","15-04-2026 11:00:00",29.536400,75.015800,PM10,47,150,89
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","15-04-2026 11:00:00",29.027200,77.062100,PM10,107,199,154
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","15-04-2026 11:00:00",28.422681,77.148944,PM2.5,15,398,170
India,Haryana,Jind,"Police Lines, Jind - HSPCB","15-04-2026 11:00:00",29.307814,76.337619,SO2,1,7,2
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","15-04-2026 11:00:00",12.990328,77.5431385,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","15-04-2026 11:00:00",12.990328,77.5431385,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-04-2026 11:00:00",12.917348,77.622813,CO,12,40,19
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-04-2026 11:00:00",11.55358,76.55521,PM10,33,74,54
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-04-2026 11:00:00",11.55358,76.55521,SO2,3,5,4
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-04-2026 11:00:00",13.428828,77.731418,PM2.5,50,84,64
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-04-2026 11:00:00",13.428828,77.731418,SO2,12,20,17
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-04-2026 11:00:00",12.7816279,77.6299145,PM2.5,38,74,56
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-04-2026 11:00:00",12.7816279,77.6299145,PM10,48,127,93
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-04-2026 11:00:00",13.003872,77.664217,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-04-2026 11:00:00",13.003872,77.664217,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-04-2026 11:00:00",13.003872,77.664217,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","15-04-2026 11:00:00",13.0270199,77.494094,NO2,20,39,26
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","15-04-2026 11:00:00",13.0270199,77.494094,SO2,5,17,10
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","15-04-2026 11:00:00",12.921418,77.502466,PM10,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-04-2026 11:00:00",15.459706,75.008381,SO2,6,8,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-04-2026 11:00:00",15.3714823,75.1160168,NO2,7,9,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-04-2026 11:00:00",15.3714823,75.1160168,OZONE,24,29,27
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","15-04-2026 11:00:00",17.336318,76.847397,NO2,13,17,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","15-04-2026 11:00:00",12.415911,75.735050,PM2.5,28,63,44
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","15-04-2026 11:00:00",12.415911,75.735050,CO,10,20,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","15-04-2026 11:00:00",12.415911,75.735050,OZONE,2,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","15-04-2026 11:00:00",12.21041,76.37376,SO2,2,4,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-04-2026 11:00:00",12.733409,77.298051,NH3,3,5,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-04-2026 11:00:00",12.733409,77.298051,SO2,20,38,26
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-04-2026 11:00:00",12.733409,77.298051,OZONE,16,65,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","15-04-2026 11:00:00",13.940000,75.555917,CO,5,39,21
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-04-2026 11:00:00",16.802639,75.722694,NO2,11,12,11
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-04-2026 11:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-04-2026 11:00:00",11.875000,75.373200,OZONE,26,31,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-04-2026 11:00:00",8.8787,76.6073,PM2.5,42,52,47
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-04-2026 11:00:00",8.8787,76.6073,CO,14,18,15
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","15-04-2026 11:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","15-04-2026 11:00:00",12.9135218,77.5950804,PM2.5,34,51,41
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","15-04-2026 11:00:00",12.9135218,77.5950804,SO2,18,18,18
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","15-04-2026 11:00:00",12.9352049,77.6814488,PM10,31,112,70
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-04-2026 11:00:00",12.9756843,77.5660749,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-04-2026 11:00:00",12.9756843,77.5660749,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-04-2026 11:00:00",13.029152,77.585901,PM2.5,37,88,66
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-04-2026 11:00:00",13.029152,77.585901,PM10,62,118,96
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","15-04-2026 11:00:00",12.951913,77.539784,PM10,79,150,112
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","15-04-2026 11:00:00",12.951913,77.539784,SO2,18,33,24
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-04-2026 11:00:00",23.233584,77.400574,PM10,93,158,123
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-04-2026 11:00:00",23.233584,77.400574,CO,20,101,38
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-04-2026 11:00:00",23.233584,77.400574,OZONE,46,198,86
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-04-2026 11:00:00",22.9682591,76.064118,PM2.5,33,242,76
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-04-2026 11:00:00",22.9682591,76.064118,CO,26,70,30
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-04-2026 11:00:00",26.203442,78.193251,PM2.5,12,93,46
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-04-2026 11:00:00",26.203442,78.193251,PM10,50,183,113
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-04-2026 11:00:00",26.259242,78.216432,NO2,27,92,55
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-04-2026 11:00:00",26.259242,78.216432,NH3,5,13,7
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-04-2026 11:00:00",8.8787,76.6073,OZONE,32,38,34
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","15-04-2026 11:00:00",8.563700,76.886500,NO2,6,7,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-04-2026 11:00:00",23.264759,77.381568,SO2,12,21,15
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-04-2026 11:00:00",23.264759,77.381568,CO,16,68,39
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-04-2026 11:00:00",23.210494,77.425409,PM2.5,33,200,88
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-04-2026 11:00:00",23.210494,77.425409,CO,8,93,22
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-04-2026 11:00:00",23.233584,77.400574,PM2.5,44,226,118
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-04-2026 11:00:00",23.168606,79.932247,PM10,88,236,137
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-04-2026 11:00:00",23.218135,79.957770,OZONE,2,85,23
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-04-2026 11:00:00",23.50016,80.23284,CO,16,94,40
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","15-04-2026 11:00:00",23.108440,77.511428,PM2.5,59,391,144
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","15-04-2026 11:00:00",23.108440,77.511428,OZONE,25,165,56
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-04-2026 11:00:00",22.624758,75.675238,NH3,14,17,16
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-04-2026 11:00:00",22.624758,75.675238,CO,12,34,17
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","15-04-2026 11:00:00",19.10122,74.73339,SO2,3,8,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","15-04-2026 11:00:00",20.719516,77.000253,PM10,57,145,93
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","15-04-2026 11:00:00",19.2157840,73.1997810,PM2.5,27,76,45
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","15-04-2026 11:00:00",19.2157840,73.1997810,CO,4,34,14
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","15-04-2026 11:00:00",19.2157840,73.1997810,OZONE,1,41,10
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","15-04-2026 11:00:00",20.9402359,77.7895248,PM10,64,113,92
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","15-04-2026 11:00:00",20.939198,77.765701,NH3,2,13,4
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-04-2026 11:00:00",19.309073,73.057223,PM10,66,148,98
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-04-2026 11:00:00",19.309073,73.057223,NO2,15,35,25
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-04-2026 11:00:00",19.309073,73.057223,NH3,4,8,6
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-04-2026 11:00:00",19.786089,72.757971,NO2,20,25,24
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-04-2026 11:00:00",19.962900,79.298714,NO2,32,37,34
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-04-2026 11:00:00",19.962900,79.298714,CO,20,28,21
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-04-2026 11:00:00",19.962900,79.298714,OZONE,16,20,18
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-04-2026 11:00:00",19.9775302,79.2337086,PM10,103,176,123
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-04-2026 11:00:00",22.6780,75.8559,PM10,21,64,49
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-04-2026 11:00:00",22.6780,75.8559,NH3,1,4,2
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-04-2026 11:00:00",22.7084,75.8815,NO2,2,37,28
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-04-2026 11:00:00",22.7084,75.8815,SO2,13,25,16
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-04-2026 11:00:00",22.7084,75.8815,CO,34,58,45
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-04-2026 11:00:00",23.163174,79.973061,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-04-2026 11:00:00",23.163174,79.973061,CO,10,28,23
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-04-2026 11:00:00",26.259242,78.216432,OZONE,41,161,78
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-04-2026 11:00:00",22.7289,75.8076,PM2.5,70,305,131
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-04-2026 11:00:00",22.7289,75.8076,CO,47,60,56
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-04-2026 11:00:00",22.4310,75.5213,SO2,4,25,12
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-04-2026 11:00:00",22.7524,75.8872,NO2,5,12,10
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-04-2026 11:00:00",22.7524,75.8872,CO,34,58,41
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","15-04-2026 11:00:00",19.8389439,75.244448,NO2,15,22,19
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","15-04-2026 11:00:00",19.8389439,75.244448,SO2,27,41,30
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","15-04-2026 11:00:00",19.8389439,75.244448,CO,3,112,15
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","15-04-2026 11:00:00",19.8389439,75.244448,OZONE,14,59,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","15-04-2026 11:00:00",19.863756,75.321188,NO2,8,90,31
India,Maharashtra,Beed,"Bir, Beed - MPCB","15-04-2026 11:00:00",18.988474,75.753873,NO2,16,119,38
India,Maharashtra,Beed,"Bir, Beed - MPCB","15-04-2026 11:00:00",18.988474,75.753873,CO,13,115,28
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-04-2026 11:00:00",23.838586,78.759431,NO2,8,57,21
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-04-2026 11:00:00",23.838586,78.759431,SO2,2,26,10
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-04-2026 11:00:00",23.838586,78.759431,OZONE,46,156,63
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","15-04-2026 11:00:00",23.8640158,78.80289321,PM2.5,12,95,54
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-04-2026 11:00:00",19.9775302,79.2337086,OZONE,9,217,57
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-04-2026 11:00:00",20.918946,74.776388,CO,10,31,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-04-2026 11:00:00",20.918946,74.776388,OZONE,21,66,24
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","15-04-2026 11:00:00","19.2268427 ","73.0788456 ",PM10,29,96,54
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","15-04-2026 11:00:00","19.2268427 ","73.0788456 ",NO2,13,36,21
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","15-04-2026 11:00:00","19.2268427 ","73.0788456 ",NH3,1,2,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","15-04-2026 11:00:00","19.2268427 ","73.0788456 ",CO,3,34,14
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","15-04-2026 11:00:00","19.2268427 ","73.0788456 ",OZONE,2,35,8
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","15-04-2026 11:00:00",19.710842,77.151824,PM2.5,25,62,40
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-04-2026 11:00:00",21.001264,75.565602,NO2,6,30,13
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-04-2026 11:00:00",21.001264,75.565602,CO,18,28,20
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","15-04-2026 11:00:00",18.39963,76.57452,SO2,1,22,9
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","15-04-2026 11:00:00",18.1023399,73.4783687,CO,28,73,47
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-04-2026 11:00:00",20.555712,74.529236,PM2.5,4,320,78
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-04-2026 11:00:00",20.555712,74.529236,OZONE,3,75,17
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-04-2026 11:00:00",19.296481,72.840923,PM10,40,160,84
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-04-2026 11:00:00",19.053536,72.84643,PM10,84,198,127
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-04-2026 11:00:00",19.053536,72.84643,NH3,18,55,28
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-04-2026 11:00:00",19.065931,72.862131,PM2.5,28,132,65
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-04-2026 11:00:00",19.065931,72.862131,PM10,50,132,89
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-04-2026 11:00:00",19.0364585,72.8954371,NO2,12,48,25
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-04-2026 11:00:00",19.0364585,72.8954371,NH3,7,12,8
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","15-04-2026 11:00:00",19.10078,72.87462,PM2.5,35,112,64
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-04-2026 11:00:00",18.910000,72.820000,NO2,28,28,28
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-04-2026 11:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-04-2026 11:00:00",19.04946,72.9230,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-04-2026 11:00:00",19.04946,72.9230,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-04-2026 11:00:00",19.083694,72.920967,PM2.5,61,149,89
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-04-2026 11:00:00",19.083694,72.920967,NH3,6,26,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-04-2026 11:00:00",19.854616,75.905894,PM2.5,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-04-2026 11:00:00",19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-04-2026 11:00:00",19.854616,75.905894,CO,4,26,16
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-04-2026 11:00:00",19.854616,75.905894,OZONE,28,77,44
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-04-2026 11:00:00",19.25292,73.142019,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","15-04-2026 11:00:00",16.6870449,74.2505872,PM2.5,46,79,63
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","15-04-2026 11:00:00",16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-04-2026 11:00:00",19.1878657,72.8304069,PM2.5,8,49,23
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-04-2026 11:00:00",19.1878657,72.8304069,PM10,37,85,58
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-04-2026 11:00:00",19.1878657,72.8304069,CO,9,24,12
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-04-2026 11:00:00",19.1878657,72.8304069,OZONE,10,52,10
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-04-2026 11:00:00",18.897756,72.813320,NH3,13,21,18
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","15-04-2026 11:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","15-04-2026 11:00:00",19.205800,72.868200,CO,31,32,32
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-04-2026 11:00:00",19.215859,72.831718,NH3,3,4,4
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-04-2026 11:00:00",19.0632143,72.8456324,NH3,7,27,14
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-04-2026 11:00:00",19.0863,72.8888,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-04-2026 11:00:00",19.065931,72.862131,CO,8,14,11
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-04-2026 11:00:00",19.23241,72.86895,NO2,19,81,37
